city_name,country_iso_code,country_name,region_1_iso_code,region_1_name,region_2_iso_code,region_2_name
Serranillos del Valle,ES,Spain,MD,Madrid,M,Madrid
Sevilla La Nueva,ES,Spain,MD,Madrid,M,Madrid
Soto del Real,ES,Spain,MD,Madrid,M,Madrid
Talamanca de Jarama,ES,Spain,MD,Madrid,M,Madrid
Tielmes,ES,Spain,MD,Madrid,M,Madrid
Titulcia,ES,Spain,MD,Madrid,M,Madrid
Torrejón de Ardoz,ES,Spain,MD,Madrid,M,Madrid
Torrejón de Velasco,ES,Spain,MD,Madrid,M,Madrid
Torrejón de la Calzada,ES,Spain,MD,Madrid,M,Madrid
Torrelaguna,ES,Spain,MD,Madrid,M,Madrid
Torrelodones,ES,Spain,MD,Madrid,M,Madrid
Torres de la Alameda,ES,Spain,MD,Madrid,M,Madrid
Tres Cantos,ES,Spain,MD,Madrid,M,Madrid
Usera,ES,Spain,MD,Madrid,M,Madrid
Valdemaqueda,ES,Spain,MD,Madrid,M,Madrid
Valdemorillo,ES,Spain,MD,Madrid,M,Madrid
Valdemoro,ES,Spain,MD,Madrid,M,Madrid
Valdeolmos,ES,Spain,MD,Madrid,M,Madrid
Valdetorres de Jarama,ES,Spain,MD,Madrid,M,Madrid
Valdilecha,ES,Spain,MD,Madrid,M,Madrid
Vallecas,ES,Spain,MD,Madrid,M,Madrid
Velilla de San Antonio,ES,Spain,MD,Madrid,M,Madrid
Vicálvaro,ES,Spain,MD,Madrid,M,Madrid
Villa del Prado,ES,Spain,MD,Madrid,M,Madrid
Villalbilla,ES,Spain,MD,Madrid,M,Madrid
Villanueva de la Cañada,ES,Spain,MD,Madrid,M,Madrid
Villanueva del Pardillo,ES,Spain,MD,Madrid,M,Madrid
Villarejo de Salvanés,ES,Spain,MD,Madrid,M,Madrid
Villaviciosa de Odón,ES,Spain,MD,Madrid,M,Madrid
Zarzalejo,ES,Spain,MD,Madrid,M,Madrid
Melilla,ES,Spain,ML,Melilla,,
Alsasua – Altsasu,ES,Spain,NC,Navarre,NA,Navarre
Aoiz,ES,Spain,NC,Navarre,NA,Navarre
Arantza,ES,Spain,NC,Navarre,NA,Navarre
Arbizu,ES,Spain,NC,Navarre,NA,Navarre
Artajona,ES,Spain,NC,Navarre,NA,Navarre
Atarrabia,ES,Spain,NC,Navarre,NA,Navarre
Ayegui,ES,Spain,NC,Navarre,NA,Navarre
Azagra,ES,Spain,NC,Navarre,NA,Navarre
Añorbe,ES,Spain,NC,Navarre,NA,Navarre
Barañáin,ES,Spain,NC,Navarre,NA,Navarre
Bearín,ES,Spain,NC,Navarre,NA,Navarre
Bera,ES,Spain,NC,Navarre,NA,Navarre
Berbinzana,ES,Spain,NC,Navarre,NA,Navarre
Beriáin,ES,Spain,NC,Navarre,NA,Navarre
Berriozar,ES,Spain,NC,Navarre,NA,Navarre
Burlata,ES,Spain,NC,Navarre,NA,Navarre
Buñuel,ES,Spain,NC,Navarre,NA,Navarre
Caparroso,ES,Spain,NC,Navarre,NA,Navarre
Castejón,ES,Spain,NC,Navarre,NA,Navarre
Cintruénigo,ES,Spain,NC,Navarre,NA,Navarre
Cizur Menor,ES,Spain,NC,Navarre,NA,Navarre
Corella,ES,Spain,NC,Navarre,NA,Navarre
Cortes,ES,Spain,NC,Navarre,NA,Navarre
Doneztebe-Santesteban,ES,Spain,NC,Navarre,NA,Navarre
Echarri-Aranaz,ES,Spain,NC,Navarre,NA,Navarre
Estella-Lizarra,ES,Spain,NC,Navarre,NA,Navarre
Etxauri,ES,Spain,NC,Navarre,NA,Navarre
Falces,ES,Spain,NC,Navarre,NA,Navarre
Fustiñana,ES,Spain,NC,Navarre,NA,Navarre
Huarte,ES,Spain,NC,Navarre,NA,Navarre
Imárcoain,ES,Spain,NC,Navarre,NA,Navarre
Irurtzun,ES,Spain,NC,Navarre,NA,Navarre
Izkue,ES,Spain,NC,Navarre,NA,Navarre
Lakuntza,ES,Spain,NC,Navarre,NA,Navarre
Larraga,ES,Spain,NC,Navarre,NA,Navarre
Leitza,ES,Spain,NC,Navarre,NA,Navarre
Lerín,ES,Spain,NC,Navarre,NA,Navarre
Lizasoáin,ES,Spain,NC,Navarre,NA,Navarre
Lodosa,ES,Spain,NC,Navarre,NA,Navarre
Mendavia,ES,Spain,NC,Navarre,NA,Navarre
Milagro,ES,Spain,NC,Navarre,NA,Navarre
Murchante,ES,Spain,NC,Navarre,NA,Navarre
Noáin,ES,Spain,NC,Navarre,NA,Navarre
Olite,ES,Spain,NC,Navarre,NA,Navarre
Orcoyen,ES,Spain,NC,Navarre,NA,Navarre
Ororbia,ES,Spain,NC,Navarre,NA,Navarre
Pamplona,ES,Spain,NC,Navarre,NA,Navarre
Peralta – Azkoien,ES,Spain,NC,Navarre,NA,Navarre
Puente La Reina – Gares,ES,Spain,NC,Navarre,NA,Navarre
Ribaforada,ES,Spain,NC,Navarre,NA,Navarre
San Adrián,ES,Spain,NC,Navarre,NA,Navarre
Sangüesa,ES,Spain,NC,Navarre,NA,Navarre
Sarriguren,ES,Spain,NC,Navarre,NA,Navarre
Tafalla,ES,Spain,NC,Navarre,NA,Navarre
Tudela,ES,Spain,NC,Navarre,NA,Navarre
Unciti,ES,Spain,NC,Navarre,NA,Navarre
Viana,ES,Spain,NC,Navarre,NA,Navarre
Villafranca,ES,Spain,NC,Navarre,NA,Navarre
Zizur Mayor,ES,Spain,NC,Navarre,NA,Navarre
Zuasti,ES,Spain,NC,Navarre,NA,Navarre
Agurain / Salvatierra,ES,Spain,PV,Basque Country,VI,Araba / Álava
Aizarnazabal,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Alonsotegi,ES,Spain,PV,Basque Country,BI,Biscay
Altzaga,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Amorebieta,ES,Spain,PV,Basque Country,BI,Biscay
Amurrio,ES,Spain,PV,Basque Country,VI,Araba / Álava
Andoain,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Anoeta,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Aretxabaleta,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Arrigorriaga,ES,Spain,PV,Basque Country,BI,Biscay
Asteasu,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Astigarraga,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Astrabudua,ES,Spain,PV,Basque Country,BI,Biscay
Ataun,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Azkoitia,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Azpeitia,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Balmaseda,ES,Spain,PV,Basque Country,BI,Biscay
Barakaldo,ES,Spain,PV,Basque Country,BI,Biscay
Barrika,ES,Spain,PV,Basque Country,BI,Biscay
Basauri,ES,Spain,PV,Basque Country,BI,Biscay
Bastida / Labastida,ES,Spain,PV,Basque Country,VI,Araba / Álava
Beasain,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Berango,ES,Spain,PV,Basque Country,BI,Biscay
Bergara,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Bermeo,ES,Spain,PV,Basque Country,BI,Biscay
Bilbao,ES,Spain,PV,Basque Country,BI,Biscay
Busturia,ES,Spain,PV,Basque Country,BI,Biscay
Deba,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Derio,ES,Spain,PV,Basque Country,BI,Biscay
Donostia / San Sebastian,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Dulantzi / Alegría,ES,Spain,PV,Basque Country,VI,Araba / Álava
Durango,ES,Spain,PV,Basque Country,BI,Biscay
Eibar,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Elduain,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Elgeta,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Elgoibar,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Elorrio,ES,Spain,PV,Basque Country,BI,Biscay
Erandio,ES,Spain,PV,Basque Country,BI,Biscay
Erbera,ES,Spain,PV,Basque Country,BI,Biscay
Ermua,ES,Spain,PV,Basque Country,BI,Biscay
Errenteria,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Eskoriatza,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Galdakao,ES,Spain,PV,Basque Country,BI,Biscay
Gallarta,ES,Spain,PV,Basque Country,BI,Biscay
Gamarra Nagusia / Gamarra Mayor,ES,Spain,PV,Basque Country,VI,Araba / Álava
Gatika,ES,Spain,PV,Basque Country,BI,Biscay
Gernika-Lumo,ES,Spain,PV,Basque Country,BI,Biscay
Getaria,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Getxo,ES,Spain,PV,Basque Country,BI,Biscay
Gordexola,ES,Spain,PV,Basque Country,BI,Biscay
Hernani,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Hondarribia,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Idiazabal,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Igorre,ES,Spain,PV,Basque Country,BI,Biscay
Irun,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Irura,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Itziar,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Iurreta,ES,Spain,PV,Basque Country,BI,Biscay
Kortezubi,ES,Spain,PV,Basque Country,BI,Biscay
Laguardia,ES,Spain,PV,Basque Country,VI,Araba / Álava
Landa,ES,Spain,PV,Basque Country,BI,Biscay
Larrabetzu,ES,Spain,PV,Basque Country,BI,Biscay
Lasarte,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Laudio / Llodio,ES,Spain,PV,Basque Country,VI,Araba / Álava
Legazpi,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Leioa,ES,Spain,PV,Basque Country,BI,Biscay
Lekeitio,ES,Spain,PV,Basque Country,BI,Biscay
Lezama,ES,Spain,PV,Basque Country,BI,Biscay
Lezo,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Loiu,ES,Spain,PV,Basque Country,BI,Biscay
Mallavia,ES,Spain,PV,Basque Country,BI,Biscay
Morga,ES,Spain,PV,Basque Country,BI,Biscay
Mungia,ES,Spain,PV,Basque Country,BI,Biscay
Ondarroa,ES,Spain,PV,Basque Country,BI,Biscay
Ordizia,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Orozko,ES,Spain,PV,Basque Country,BI,Biscay
Ortuella,ES,Spain,PV,Basque Country,BI,Biscay
Oñati,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Pasaia,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Plentzia,ES,Spain,PV,Basque Country,BI,Biscay
Portugalete,ES,Spain,PV,Basque Country,BI,Biscay
San Julián de Muskiz,ES,Spain,PV,Basque Country,BI,Biscay
Santikurutze Kanpezu / Santa Cruz de Campezo,ES,Spain,PV,Basque Country,VI,Araba / Álava
Santurtzi,ES,Spain,PV,Basque Country,BI,Biscay
Sestao,ES,Spain,PV,Basque Country,BI,Biscay
Sondika,ES,Spain,PV,Basque Country,BI,Biscay
Sopela,ES,Spain,PV,Basque Country,BI,Biscay
Soraluze / Placencia de las Armas,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Tolosa,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Ugao / Miraballes,ES,Spain,PV,Basque Country,BI,Biscay
Urduña / Orduña,ES,Spain,PV,Basque Country,BI,Biscay
Urnieta,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Urretxu,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Villabona,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Vitoria-Gasteiz,ES,Spain,PV,Basque Country,VI,Araba / Álava
Zalla,ES,Spain,PV,Basque Country,BI,Biscay
Zamudio,ES,Spain,PV,Basque Country,BI,Biscay
Zaratamo,ES,Spain,PV,Basque Country,BI,Biscay
Zarautz,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Zegama,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Zierbena,ES,Spain,PV,Basque Country,BI,Biscay
Zumaia,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Zumarraga,ES,Spain,PV,Basque Country,SS,Gipuzkoa
Agoncillo,ES,Spain,RI,La Rioja,LO,La Rioja
Albelda de Iregua,ES,Spain,RI,La Rioja,LO,La Rioja
Aldeanueva de Ebro,ES,Spain,RI,La Rioja,LO,La Rioja
Alesón,ES,Spain,RI,La Rioja,LO,La Rioja
Alfaro,ES,Spain,RI,La Rioja,LO,La Rioja
Arnedo,ES,Spain,RI,La Rioja,LO,La Rioja
Arrúbal,ES,Spain,RI,La Rioja,LO,La Rioja
Autol,ES,Spain,RI,La Rioja,LO,La Rioja
Bobadilla,ES,Spain,RI,La Rioja,LO,La Rioja
Calahorra,ES,Spain,RI,La Rioja,LO,La Rioja
El Villar de Arnedo,ES,Spain,RI,La Rioja,LO,La Rioja
Ezcaray,ES,Spain,RI,La Rioja,LO,La Rioja
Haro,ES,Spain,RI,La Rioja,LO,La Rioja
Herramélluri,ES,Spain,RI,La Rioja,LO,La Rioja
Lardero,ES,Spain,RI,La Rioja,LO,La Rioja
Logroño,ES,Spain,RI,La Rioja,LO,La Rioja
Murillo de Río Leza,ES,Spain,RI,La Rioja,LO,La Rioja
Navarrete,ES,Spain,RI,La Rioja,LO,La Rioja
Nájera,ES,Spain,RI,La Rioja,LO,La Rioja
Quel,ES,Spain,RI,La Rioja,LO,La Rioja
Ribafrecha,ES,Spain,RI,La Rioja,LO,La Rioja
Rincón de Soto,ES,Spain,RI,La Rioja,LO,La Rioja
San Millán de Yécora,ES,Spain,RI,La Rioja,LO,La Rioja
Santo Domingo de la Calzada,ES,Spain,RI,La Rioja,LO,La Rioja
Ventosa,ES,Spain,RI,La Rioja,LO,La Rioja
Villamediana de Iregua,ES,Spain,RI,La Rioja,LO,La Rioja
Ador,ES,Spain,VC,Valencia,V,Valencia
Agost,ES,Spain,VC,Valencia,A,Alicante
Agullent,ES,Spain,VC,Valencia,V,Valencia
Aielo de Malferit,ES,Spain,VC,Valencia,V,Valencia
Alaquàs,ES,Spain,VC,Valencia,V,Valencia
Albaida,ES,Spain,VC,Valencia,V,Valencia
Albal,ES,Spain,VC,Valencia,V,Valencia
Albalat de la Ribera,ES,Spain,VC,Valencia,V,Valencia
Albalat dels Sorells,ES,Spain,VC,Valencia,V,Valencia
Albatera,ES,Spain,VC,Valencia,A,Alicante
Alberic,ES,Spain,VC,Valencia,V,Valencia
Alborache,ES,Spain,VC,Valencia,V,Valencia
Alboraya,ES,Spain,VC,Valencia,V,Valencia
Albuixech,ES,Spain,VC,Valencia,V,Valencia
Alcalà de Xivert,ES,Spain,VC,Valencia,CS,Castellon
Alcossebre,ES,Spain,VC,Valencia,CS,Castellon
Alcoy,ES,Spain,VC,Valencia,A,Alicante
Alcàntera de Xúquer,ES,Spain,VC,Valencia,V,Valencia
Alcàsser,ES,Spain,VC,Valencia,V,Valencia
Aldaia,ES,Spain,VC,Valencia,V,Valencia
Alfafar,ES,Spain,VC,Valencia,V,Valencia
Algemesí,ES,Spain,VC,Valencia,V,Valencia
Alginet,ES,Spain,VC,Valencia,V,Valencia
Algorfa,ES,Spain,VC,Valencia,A,Alicante
Algueña,ES,Spain,VC,Valencia,A,Alicante
Alicante,ES,Spain,VC,Valencia,A,Alicante
Almassora,ES,Spain,VC,Valencia,CS,Castellon
Almenara,ES,Spain,VC,Valencia,CS,Castellon
Almoines,ES,Spain,VC,Valencia,V,Valencia
Almoradí,ES,Spain,VC,Valencia,A,Alicante
Almàssera,ES,Spain,VC,Valencia,V,Valencia
Alquerías del Niño Perdido,ES,Spain,VC,Valencia,CS,Castellon
Altea,ES,Spain,VC,Valencia,A,Alicante
Altura,ES,Spain,VC,Valencia,CS,Castellon
Alzira,ES,Spain,VC,Valencia,V,Valencia
Anna,ES,Spain,VC,Valencia,V,Valencia
Arenales del Sol,ES,Spain,VC,Valencia,A,Alicante
Artesa,ES,Spain,VC,Valencia,CS,Castellon
Aspe,ES,Spain,VC,Valencia,A,Alicante
Ayora,ES,Spain,VC,Valencia,V,Valencia
Banyeres de Mariola,ES,Spain,VC,Valencia,A,Alicante
Barxeta,ES,Spain,VC,Valencia,V,Valencia
Benafer,ES,Spain,VC,Valencia,CS,Castellon
Benaguasil,ES,Spain,VC,Valencia,V,Valencia
Beneixama,ES,Spain,VC,Valencia,A,Alicante
Benejúzar,ES,Spain,VC,Valencia,A,Alicante
Benetússer,ES,Spain,VC,Valencia,V,Valencia
Beniarbeig,ES,Spain,VC,Valencia,A,Alicante
Beniarjó,ES,Spain,VC,Valencia,V,Valencia
Beniarrés,ES,Spain,VC,Valencia,A,Alicante
Beniatjar,ES,Spain,VC,Valencia,V,Valencia
Benicarló,ES,Spain,VC,Valencia,CS,Castellon
Benicassim,ES,Spain,VC,Valencia,CS,Castellon
Benicull de Xúquer,ES,Spain,VC,Valencia,V,Valencia
Benidoleig,ES,Spain,VC,Valencia,A,Alicante
Benidorm,ES,Spain,VC,Valencia,A,Alicante
Benifairó de les Valls,ES,Spain,VC,Valencia,V,Valencia
Benifaió,ES,Spain,VC,Valencia,V,Valencia
Benigànim,ES,Spain,VC,Valencia,V,Valencia
Benijofar,ES,Spain,VC,Valencia,A,Alicante
Benisanó,ES,Spain,VC,Valencia,V,Valencia
Benissa,ES,Spain,VC,Valencia,A,Alicante
Benitachell,ES,Spain,VC,Valencia,A,Alicante
Benlloch,ES,Spain,VC,Valencia,CS,Castellon
Betxí,ES,Spain,VC,Valencia,CS,Castellon
Biar,ES,Spain,VC,Valencia,A,Alicante
Bigastro,ES,Spain,VC,Valencia,A,Alicante
Bolulla,ES,Spain,VC,Valencia,A,Alicante
Bonrepòs i Mirambell,ES,Spain,VC,Valencia,V,Valencia
Borriol,ES,Spain,VC,Valencia,CS,Castellon
Burjassot,ES,Spain,VC,Valencia,V,Valencia
Burriana,ES,Spain,VC,Valencia,CS,Castellon
Buñol,ES,Spain,VC,Valencia,V,Valencia
Bétera,ES,Spain,VC,Valencia,V,Valencia
Cabanes,ES,Spain,VC,Valencia,CS,Castellon
Callosa d'En Sarrià,ES,Spain,VC,Valencia,A,Alicante
Callosa de Segura,ES,Spain,VC,Valencia,A,Alicante
Calpe,ES,Spain,VC,Valencia,A,Alicante
Campello,ES,Spain,VC,Valencia,CS,Castellon
Canals,ES,Spain,VC,Valencia,V,Valencia
Canet d'En Berenguer,ES,Spain,VC,Valencia,V,Valencia
Carcaixent,ES,Spain,VC,Valencia,V,Valencia
Carlet,ES,Spain,VC,Valencia,V,Valencia
Casinos,ES,Spain,VC,Valencia,V,Valencia
Castalla,ES,Spain,VC,Valencia,A,Alicante
Castellon,ES,Spain,VC,Valencia,CS,Castellon
Castelló de Rugat,ES,Spain,VC,Valencia,V,Valencia
Castelló de la Plana,ES,Spain,VC,Valencia,CS,Castellon
Catadau,ES,Spain,VC,Valencia,V,Valencia
Catarroja,ES,Spain,VC,Valencia,V,Valencia
Catral,ES,Spain,VC,Valencia,A,Alicante
Cañada,ES,Spain,VC,Valencia,A,Alicante
Chella,ES,Spain,VC,Valencia,V,Valencia
Chelva,ES,Spain,VC,Valencia,V,Valencia
Chert/Xert,ES,Spain,VC,Valencia,CS,Castellon
Cheste,ES,Spain,VC,Valencia,V,Valencia
Chilches,ES,Spain,VC,Valencia,CS,Castellon
Chiva,ES,Spain,VC,Valencia,V,Valencia
Cocentaina,ES,Spain,VC,Valencia,A,Alicante
Corbera,ES,Spain,VC,Valencia,V,Valencia
Costur,ES,Spain,VC,Valencia,CS,Castellon
Cox,ES,Spain,VC,Valencia,A,Alicante
Crevillent,ES,Spain,VC,Valencia,A,Alicante
Cullera,ES,Spain,VC,Valencia,V,Valencia
Càlig,ES,Spain,VC,Valencia,CS,Castellon
Càrcer,ES,Spain,VC,Valencia,V,Valencia
Daimús,ES,Spain,VC,Valencia,V,Valencia
Daya Nueva,ES,Spain,VC,Valencia,A,Alicante
Denia,ES,Spain,VC,Valencia,A,Alicante
Dolores,ES,Spain,VC,Valencia,A,Alicante
El Altet,ES,Spain,VC,Valencia,A,Alicante
El Campello,ES,Spain,VC,Valencia,A,Alicante
Elche,ES,Spain,VC,Valencia,A,Alicante
Elda,ES,Spain,VC,Valencia,A,Alicante
Enguera,ES,Spain,VC,Valencia,V,Valencia
Faura,ES,Spain,VC,Valencia,V,Valencia
Finestrat,ES,Spain,VC,Valencia,A,Alicante
Foios,ES,Spain,VC,Valencia,V,Valencia
Formentera de Segura,ES,Spain,VC,Valencia,A,Alicante
Fortaleny,ES,Spain,VC,Valencia,V,Valencia
Gandia,ES,Spain,VC,Valencia,V,Valencia
Gata de Gorgos,ES,Spain,VC,Valencia,A,Alicante
Genovés,ES,Spain,VC,Valencia,V,Valencia
Gilet,ES,Spain,VC,Valencia,V,Valencia
Godella,ES,Spain,VC,Valencia,V,Valencia
Guadassuar,ES,Spain,VC,Valencia,V,Valencia
Guardamar del Segura,ES,Spain,VC,Valencia,A,Alicante
Hondón de las Nieves,ES,Spain,VC,Valencia,A,Alicante
Hondón de los Frailes,ES,Spain,VC,Valencia,A,Alicante
Hurchillo,ES,Spain,VC,Valencia,A,Alicante
Ibi,ES,Spain,VC,Valencia,A,Alicante
Jacarilla,ES,Spain,VC,Valencia,A,Alicante
Jalance,ES,Spain,VC,Valencia,V,Valencia
Jalón,ES,Spain,VC,Valencia,A,Alicante
Javea,ES,Spain,VC,Valencia,A,Alicante
L'Alcúdia,ES,Spain,VC,Valencia,V,Valencia
L'Alcúdia de Crespìns,ES,Spain,VC,Valencia,V,Valencia
L'Eliana,ES,Spain,VC,Valencia,V,Valencia
L'Olleria,ES,Spain,VC,Valencia,V,Valencia
La Font d'en Carròs,ES,Spain,VC,Valencia,V,Valencia
La Llosa,ES,Spain,VC,Valencia,CS,Castellon
La Pobla Llarga,ES,Spain,VC,Valencia,V,Valencia
La Pobla de Vallbona,ES,Spain,VC,Valencia,V,Valencia
La Torre de les Maçanes,ES,Spain,VC,Valencia,A,Alicante
La Zenia,ES,Spain,VC,Valencia,A,Alicante
Llombai,ES,Spain,VC,Valencia,V,Valencia
Llíria,ES,Spain,VC,Valencia,V,Valencia
Los Montesinos,ES,Spain,VC,Valencia,A,Alicante
Losa del Obispo,ES,Spain,VC,Valencia,V,Valencia
Manises,ES,Spain,VC,Valencia,V,Valencia
Marines el Viejo,ES,Spain,VC,Valencia,V,Valencia
Massalfassar,ES,Spain,VC,Valencia,V,Valencia
Massamagrell,ES,Spain,VC,Valencia,V,Valencia
Massanassa,ES,Spain,VC,Valencia,V,Valencia
Meliana,ES,Spain,VC,Valencia,V,Valencia
Miramar,ES,Spain,VC,Valencia,V,Valencia
Mislata,ES,Spain,VC,Valencia,V,Valencia
Mogente,ES,Spain,VC,Valencia,V,Valencia
Moncada,ES,Spain,VC,Valencia,V,Valencia
Moncofa,ES,Spain,VC,Valencia,CS,Castellon
Monforte del Cid,ES,Spain,VC,Valencia,A,Alicante
Montanejos,ES,Spain,VC,Valencia,CS,Castellon
Montserrat,ES,Spain,VC,Valencia,V,Valencia
Monòver,ES,Spain,VC,Valencia,A,Alicante
Moraira,ES,Spain,VC,Valencia,A,Alicante
Muro del Alcoy,ES,Spain,VC,Valencia,A,Alicante
Museros,ES,Spain,VC,Valencia,V,Valencia
Mutxamel,ES,Spain,VC,Valencia,A,Alicante
Navarrés,ES,Spain,VC,Valencia,V,Valencia
Novelda,ES,Spain,VC,Valencia,A,Alicante
Nules,ES,Spain,VC,Valencia,CS,Castellon
Náquera,ES,Spain,VC,Valencia,V,Valencia
Oliva,ES,Spain,VC,Valencia,V,Valencia
Olocau,ES,Spain,VC,Valencia,V,Valencia
Onda,ES,Spain,VC,Valencia,CS,Castellon
Ondara,ES,Spain,VC,Valencia,A,Alicante
Onil,ES,Spain,VC,Valencia,A,Alicante
Ontinyent,ES,Spain,VC,Valencia,V,Valencia
Orcheta,ES,Spain,VC,Valencia,A,Alicante
Orihuela,ES,Spain,VC,Valencia,A,Alicante
Orihuela Costa,ES,Spain,VC,Valencia,A,Alicante
Oropesa del Mar,ES,Spain,VC,Valencia,CS,Castellon
Otos,ES,Spain,VC,Valencia,V,Valencia
Paiporta,ES,Spain,VC,Valencia,V,Valencia
Palma de Gandía,ES,Spain,VC,Valencia,V,Valencia
Parcent,ES,Spain,VC,Valencia,A,Alicante
Paterna,ES,Spain,VC,Valencia,V,Valencia
Pedreguer,ES,Spain,VC,Valencia,A,Alicante
Pego,ES,Spain,VC,Valencia,A,Alicante
Petrel,ES,Spain,VC,Valencia,A,Alicante
Petrés,ES,Spain,VC,Valencia,V,Valencia
Peñíscola,ES,Spain,VC,Valencia,CS,Castellon
Picassent,ES,Spain,VC,Valencia,V,Valencia
Pilar de la Horadada,ES,Spain,VC,Valencia,A,Alicante
Pinar de Campoverde,ES,Spain,VC,Valencia,A,Alicante
Pinoso,ES,Spain,VC,Valencia,A,Alicante
Polinyà de Xúquer,ES,Spain,VC,Valencia,V,Valencia
Polop,ES,Spain,VC,Valencia,A,Alicante
Port de Sagunt,ES,Spain,VC,Valencia,V,Valencia
Potríes,ES,Spain,VC,Valencia,V,Valencia
Puig,ES,Spain,VC,Valencia,V,Valencia
Puçol,ES,Spain,VC,Valencia,V,Valencia
Quart de Poblet,ES,Spain,VC,Valencia,V,Valencia
Quesada,ES,Spain,VC,Valencia,A,Alicante
Rafal,ES,Spain,VC,Valencia,A,Alicante
Rafelbunyol,ES,Spain,VC,Valencia,V,Valencia
Real de Gandía,ES,Spain,VC,Valencia,V,Valencia
Real de Montroi,ES,Spain,VC,Valencia,V,Valencia
Redován,ES,Spain,VC,Valencia,A,Alicante
Requena,ES,Spain,VC,Valencia,V,Valencia
Ribarroja del Turia,ES,Spain,VC,Valencia,V,Valencia
Riola,ES,Spain,VC,Valencia,V,Valencia
Rocafort,ES,Spain,VC,Valencia,V,Valencia
Rojales,ES,Spain,VC,Valencia,A,Alicante
Ráfol de Almunia,ES,Spain,VC,Valencia,A,Alicante
Ráfol de Salem,ES,Spain,VC,Valencia,V,Valencia
Sagunto,ES,Spain,VC,Valencia,V,Valencia
Salinas,ES,Spain,VC,Valencia,A,Alicante
San Bartolomé,ES,Spain,VC,Valencia,A,Alicante
San Fulgencio,ES,Spain,VC,Valencia,A,Alicante
San Juan de Moró,ES,Spain,VC,Valencia,CS,Castellon
San Mateo,ES,Spain,VC,Valencia,CS,Castellon
San Miguel,ES,Spain,VC,Valencia,A,Alicante
San Vicent del Raspeig,ES,Spain,VC,Valencia,A,Alicante
Sanet y Negrals,ES,Spain,VC,Valencia,A,Alicante
Sant Joan d'Alacant,ES,Spain,VC,Valencia,A,Alicante
Santa Pola,ES,Spain,VC,Valencia,A,Alicante
Sax,ES,Spain,VC,Valencia,A,Alicante
Sedaví,ES,Spain,VC,Valencia,V,Valencia
Segorbe,ES,Spain,VC,Valencia,CS,Castellon
Siete Aguas,ES,Spain,VC,Valencia,V,Valencia
Silla,ES,Spain,VC,Valencia,V,Valencia
Simat de la Valldigna,ES,Spain,VC,Valencia,V,Valencia
Sollana,ES,Spain,VC,Valencia,V,Valencia
Soneja,ES,Spain,VC,Valencia,CS,Castellon
Sueca,ES,Spain,VC,Valencia,V,Valencia
Sumacàrcer,ES,Spain,VC,Valencia,V,Valencia
Tavernes de la Valldigna,ES,Spain,VC,Valencia,V,Valencia
Terrateig,ES,Spain,VC,Valencia,V,Valencia
Teulada,ES,Spain,VC,Valencia,A,Alicante
Tibi,ES,Spain,VC,Valencia,A,Alicante
Torre de la Horadada,ES,Spain,VC,Valencia,A,Alicante
Torreblanca,ES,Spain,VC,Valencia,CS,Castellon
Torrechiva,ES,Spain,VC,Valencia,CS,Castellon
